"DATE","CPIUS","CPIEU","M2US","M2EU","IREU","IRUS"
2015-10-01,0.17057443573555,0.4,18.9750000000004,73.5100000000002,-0.1389,0.12
2015-11-01,0.501797578667902,0.1,130.039999999999,66.6100000000006,-0.1347,0.12
2015-12-01,0.729519786041594,0.3,134.635,47.75,-0.199,0.24
2016-01-01,1.37308681383098,0.3,61.5,35.75,-0.2387,0.34
2016-02-01,1.01779978016546,-0.1,21.0250000000015,14.1900000000005,-0.2404,0.38
2016-03-01,0.852536221142728,0,173.574999999999,44.2999999999993,-0.2877,0.36
2016-04-01,1.12511041889441,-0.3,112.75,76.4799999999996,-0.3378,0.37
2016-05-01,1.01932255419357,-0.1,-87.5649999999987,41.6900000000005,-0.338,0.37
2016-06-01,0.997326494523087,0,82.1399999999994,32.3400000000001,-0.3325,0.38
2016-07-01,0.827138870498699,0.2,55.2749999999996,69.789999999999,-0.3288,0.39
2016-08-01,1.06287450276103,0.2,90.5650000000005,-9.55999999999949,-0.3388,0.4
2016-09-01,1.46378364748158,0.4,81.534999999998,18.5100000000002,-0.343,0.4
2016-10-01,1.63598752091762,0.5,57.6850000000013,16.3700000000008,-0.3466,0.4
2016-11-01,1.69253716250378,0.6,119.59,91.7399999999998,-0.3487,0.41
2016-12-01,2.07462213296691,1.1,93.8500000000004,75.8299999999999,-0.3504,0.54
2017-01-01,2.50004220905299,1.7,8.21999999999935,-1.14000000000124,-0.3515,0.65
2017-02-01,2.73795817148932,2,6.78000000000065,35.1800000000003,-0.3528,0.66
2017-03-01,2.38061243344026,1.5,180.799999999999,90.6000000000004,-0.3535,0.79
2017-04-01,2.1996898784173,1.9,108.625,66.6200000000008,-0.3569,0.9
2017-05-01,1.87487772084135,1.4,-122.564999999999,12.4299999999985,-0.3589,0.91
2017-06-01,1.63348795525647,1.3,53.6399999999976,69.7200000000012,-0.3587,1.04
2017-07-01,1.7279784563725,1.3,57.8000000000011,24.8299999999999,-0.3595,1.15
2017-08-01,1.93897421205818,1.5,75.3250000000007,43.8799999999992,-0.3558,1.16
2017-09-01,2.23296386500322,1.6,45.8999999999996,21.1000000000004,-0.3581,1.15
2017-10-01,2.04112870197618,1.4,45.0950000000012,19.2000000000007,-0.359,1.15
2017-11-01,2.20258293868318,1.5,73.9049999999988,59.5100000000002,-0.3492,1.16
2017-12-01,2.10908247456841,1.3,110.25,61.7099999999991,-0.3423,1.3
2018-01-01,2.07050762027518,1.3,-44.1949999999997,-13.9099999999999,-0.3624,1.41
2018-02-01,2.21179542123865,1.1,-44.9050000000007,-2.86000000000058,-0.3647,1.42
2018-03-01,2.35971140397292,1.4,166.075000000001,64.6900000000005,-0.3639,1.51
2018-04-01,2.46274394333479,1.2,73.4099999999999,36.5,-0.3657,1.69
2018-05-01,2.80101171480757,2,-103.210000000001,106.219999999999,-0.3625,1.7
2018-06-01,2.87154783531668,2,91.4000000000015,107.74,-0.3618,1.82
2018-07-01,2.94951508664711,2.2,39.0699999999997,-9.95999999999913,-0.3636,1.91
2018-08-01,2.69918010418745,2.1,54.9300000000003,0.829999999999927,-0.3591,1.91
2018-09-01,2.27697219419899,2.1,37.8499999999985,46.0100000000002,-0.3627,1.95
2018-10-01,2.52246992860703,2.3,1.1200000000008,14.619999999999,-0.366,2.19
2018-11-01,2.1766010321524,1.9,42.1800000000003,85.6800000000003,-0.3613,2.2
2018-12-01,1.91015884863136,1.5,191.76,48.0200000000004,-0.3605,2.27
2019-01-01,1.5512351381991,1.4,0.514999999999418,-17.0499999999993,-0.367,2.4
2019-02-01,1.52013526593331,1.5,-46.75,47.6399999999994,-0.367,2.4
2019-03-01,1.86252274056917,1.4,158.725,144.43,-0.3679,2.41
2019-04-01,1.99643977553026,1.7,81.8099999999995,57.0699999999997,-0.367,2.42
2019-05-01,1.79022846876639,1.2,-66.8600000000006,86.3999999999996,-0.3666,2.39
2019-06-01,1.64848465607624,1.3,157.175000000001,86.2900000000009,-0.3616,2.38
2019-07-01,1.81146480639351,1,83.3649999999998,34.7799999999988,-0.3668,2.4
2019-08-01,1.74977988942916,1,86.8600000000006,112,-0.3612,2.13
2019-09-01,1.71130451316952,0.8,89.7999999999993,-11.8599999999988,-0.4032,2.04
2019-10-01,1.7640429444214,0.7,129.875,41.9799999999996,-0.4642,1.83
2019-11-01,2.05127798189161,1,130.35,104.15,-0.4513,1.55
2019-12-01,2.28512974012172,1.3,158.174999999999,-5.90999999999985,-0.4562,1.55
2020-01-01,2.48657195525045,1.4,12.7000000000007,-31.8600000000006,-0.4527,1.55
2020-02-01,2.33487356394594,1.2,-49.3500000000004,79.2700000000004,-0.4533,1.58
2020-03-01,1.53932699191982,0.7,587.43,319.98,-0.4488,0.65
2020-04-01,0.329096686336815,0.3,1100.245,183.19,-0.4516,0.05
2020-05-01,0.117926370210715,0.1,650.975000000002,219.92,-0.4567,0.05
2020-06-01,0.645733047555484,0.3,361.299999999999,80.6100000000006,-0.4607,0.08
2020-07-01,0.986081825303721,0.4,197.049999999999,66.9499999999989,-0.4649,0.09
2020-08-01,1.3096453823307,-0.2,42.3700000000026,33.7600000000002,-0.4677,0.1
2020-09-01,1.37132486105647,-0.3,237.304999999997,78.1700000000001,-0.469,0.09
2020-10-01,1.18206616772747,-0.3,118.549999999999,97.9500000000007,-0.4694,0.09
2020-11-01,1.17453578426798,-0.3,294.925000000003,115.1,-0.4713,0.09
2020-12-01,1.36200549471932,-0.3,278.674999999999,128.279999999999,-0.4725,0.09
2021-01-01,1.39976974156009,0.9,136.724999999999,35.7700000000004,-0.4783,0.09
2021-02-01,1.67621521737451,0.9,102,74.289999999999,-0.4787,0.08
2021-03-01,2.61976250895919,1.3,402.740000000002,99.7400000000016,-0.4793,0.07
2021-04-01,4.15969483870212,1.6,395.584999999999,56.9899999999998,-0.4808,0.07
2021-05-01,4.99270653759447,2,39.1349999999984,116.23,-0.4797,0.06
2021-06-01,5.39145141332134,1.9,118.290000000001,103.01,-0.4796,0.08
2021-07-01,5.36547523938539,2.2,115.174999999999,130.41,-0.4812,0.1
2021-08-01,5.25127155487501,3,190.015000000003,45.3899999999994,-0.4829,0.09
2021-09-01,5.39034885507916,3.4,180.959999999999,48.8700000000008,-0.485,0.08
2021-10-01,6.2218689033289,4.1,155.75,80.3199999999997,-0.4856,0.08
2021-11-01,6.80900283980648,4.9,226.610000000001,72.7099999999991,-0.488,0.08
2021-12-01,7.03640286554513,5,339.789999999997,121.6,-0.4922,0.08
2022-01-01,7.47987246828913,5.1,6.93000000000029,0.670000000000073,-0.579465714285714,0.08
2022-02-01,7.87106389773928,5.9,-56.2799999999988,69.2700000000004,-0.576333,0.08
2022-03-01,8.54245555484244,7.4,258.700000000001,110.16,-0.577703043478261,0.2
2022-04-01,8.25862934088236,7.5,64.7000000000007,86.0300000000007,-0.583707368421053,0.33
2022-05-01,8.58151154367651,8.1,-347.260000000002,55.869999999999,-0.584741363636364,0.77
2022-06-01,9.05975796478416,8.7,15.8600000000006,90.8500000000004,-0.582624090909091,1.21
2022-07-01,8.52481474562553,8.9,5.17499999999927,138.280000000001,-0.571064285714286,1.68
2022-08-01,8.26269250311623,9.2,-18.9749999999985,66.6700000000001,-0.0946521739130435,2.33
2022-09-01,8.20166964383362,9.9,-75.25,42.1599999999999,0.254584090909091,2.56
2022-10-01,7.7454273308049,10.6,-90.869999999999,-97.5500000000011,0.655378571428571,3.08
2022-11-01,7.11032279419173,10.1,3.81999999999971,0.630000000001019,1.26661954545455,3.78
2022-12-01,6.45440133141082,9.2,42.0499999999993,-6.96000000000095,1.50396476190476,4.1
2023-01-01,6.41014696885625,8.7,-131.889999999999,-104.07,1.90131181818182,4.33
