"DATE","CPIUS","CPIEU","M2US","M2EU","IREU","IRUS"
2006-10-01,-0.869894547902106,-0.364405008039036,-0.0541668581319777,-0.523390624965009,0.629333162591102,0.124539320897301
2006-11-01,-0.634432063116718,-0.179003706907505,0.39234390664807,0.531797032509341,0.652947919474245,0.124539320897301
2006-12-01,-0.4347213775733,-0.179003706907505,0.278715315156455,3.41963685771253,0.73567112843459,0.12182074248422
2007-01-01,-0.5985176595097,-0.179003706907505,-0.20708073150338,-1.54110769908429,0.765296914342533,0.124539320897301
2007-02-01,-0.478911010188304,-0.179003706907505,-0.410947108202387,-0.673673713287408,0.768302428854933,0.127257899310383
2007-03-01,-0.350841984389536,-0.117203273196995,0.575750373271945,1.71222059691901,0.826218216443087,0.127257899310383
2007-04-01,-0.423080803752834,-0.179003706907505,0.664184530042952,0.155287801898941,0.887568877759698,0.124539320897301
2007-05-01,-0.381809406106808,-0.179003706907505,-0.97221373224679,0.328814674548534,0.873733969686745,0.124539320897301
2007-06-01,-0.38315718058967,-0.179003706907505,0.0588980994732682,1.15236599855529,0.952545239123013,0.124539320897301
2007-07-01,-0.498977612476773,-0.240804140618016,-0.393192640781814,0.0589062479215193,1.00382981215206,0.127257899310383
2007-08-01,-0.635700437661365,-0.240804140618016,0.256226323090407,-1.12532448805899,0.99629217258128,0.0620120173964303
2007-09-01,-0.359199698289861,0.00639759422402578,-0.106528446175481,1.16579128777876,0.987323335623642,0.0402633900917797
2007-10-01,-0.0840535835433977,0.253599329066067,-0.433548827045711,1.05097500830043,0.94572319824566,-0.00867102134368471
2007-11-01,0.187184859453629,0.562601497618618,0.270655350581414,0.436818120689571,0.984222407952119,-0.082072638496881
2007-12-01,0.107952796517739,0.562601497618618,0.306051558645264,2.22178045505747,0.916001999178593,-0.150037098823915
2008-01-01,0.178058408398866,0.686202365039639,-0.343536495392871,-0.493133629849429,0.984079288213433,-0.231594451216355
2008-02-01,0.0886803871433269,0.686202365039639,0.353960438986471,-0.300370521894568,0.986989389566709,-0.492577978872165
2008-03-01,0.072794451477269,0.93340409988168,1.10669349422979,0.721354101246642,1.01709224127027,-0.593165380156175
2008-04-01,0.057096165357475,0.686202365039639,0.358187693134225,0.871637189569041,0.967381985366766,-0.682878467787859
2008-05-01,0.141160449777042,0.99520453359219,-1.23238713419386,0.519974762894643,0.978306792086442,-0.7644358201803
2008-06-01,0.439246245487608,1.18060583472372,-0.126819266084699,0.174524037204209,0.976875594699585,-0.758998663354137
2008-07-01,0.642960772549103,1.24240626843423,-0.205164376289742,-0.431016620009515,1.06470340767305,-0.756280084941056
2008-08-01,0.56255471632994,1.0570049673027,-0.459363259041316,-0.561863095575545,1.11627422017947,-0.758998663354137
2008-09-01,0.409353861168744,0.93340409988168,0.16829943681713,0.866026620938343,1.10406133581163,-0.810651653202683
2008-10-01,-0.042132323118163,0.624401931329129,1.00490121435189,1.90398181761838,0.887711997498383,-1.03901223990152
2008-11-01,-0.952899606809176,0.00639759422402578,0.262933566338179,0.193760272509476,0.568268740751862,-1.19668978786023
2008-12-01,-1.29745165113064,-0.302604574328526,2.0334766935833,0.939164390588588,0.251592465619932,-1.25921709136111
2009-01-01,-1.31913807164145,-0.611606742881077,0.532181473855757,-0.768853002558261,-0.0700452937864372,-1.26193566977419
2009-02-01,-1.2464543407778,-0.549806309170567,-0.399899884029586,-0.907514198717062,-0.334864516934576,-1.24290562088262
2009-03-01,-1.46475689144726,-0.982409345144139,1.1647477845256,-0.741000536855836,-0.427940053659854,-1.25377993453494
2009-04-01,-1.58921522642326,-0.920608911433629,-0.165428187300841,0.676469552201006,-0.532942235275609,-1.26193566977419
2009-05-01,-1.78102996124933,-1.29141151369669,-0.72737117200891,-0.896693816357832,-0.561470769853629,-1.25377993453494
2009-06-01,-1.83222525317017,-1.41501238111771,-0.221622485771652,-0.169924801230739,-0.601592003265191,-1.2456241992957
2009-07-01,-2.06836474576318,-1.72401454967026,-0.735712953527121,-1.0666138948877,-0.763985200093919,-1.25921709136111
2009-08-01,-1.85250486976709,-1.41501238111771,-0.71305487129518,-1.08925654686161,-0.768803564629671,-1.25921709136111
2009-09-01,-1.78271022625475,-1.53861324853873,-0.282889489219776,-0.731582796654312,-0.761313631638452,-1.26193566977419
2009-10-01,-1.39405862398229,-1.41501238111771,-0.135555591323387,-0.249274271864948,-0.763460427718738,-1.27009140501343
2009-11-01,-0.682121852502063,-1.04420977885465,0.340884132822755,-0.914327032054347,-0.761695284274947,-1.27009140501343
2009-12-01,-0.371077600127463,-0.797008044012608,0.222464653297027,1.36075854769569,-0.765416397480776,-1.27009140501343
2010-01-01,-0.404760087405091,-0.797008044012608,-1.17940554887536,-1.55012468438363,-0.770473294914338,-1.27280998342651
2010-02-01,-0.574674652057058,-0.858808477723119,-0.326627478801857,-1.22651510086274,-0.772095318619443,-1.26737282660035
2010-03-01,-0.514572005814323,-0.364405008039036,0.470801743630378,-0.774864326091142,-0.768708151470547,-1.25921709136111
2010-04-01,-0.541875264728401,-0.364405008039036,0.0936743102621222,0.446836993244398,-0.766036583015081,-1.24834277770878
2010-05-01,-0.617770241539524,-0.302604574328526,-0.800249033516162,-0.0987908060914853,-0.7705210014939,-1.24834277770878
2010-06-01,-0.958615025965141,-0.426205441749546,-0.0654958992479483,-0.105403261977633,-0.765559517219462,-1.25377993453494
2010-07-01,-0.894561558038766,-0.302604574328526,-0.768798262656907,-0.655038610335425,-0.705067574334965,-1.25377993453494
2010-08-01,-0.925237897361674,-0.364405008039036,-0.14868826087573,-0.649227664253644,-0.731544725991823,-1.25106135612186
2010-09-01,-0.926795488310815,-0.179003706907505,0.132339594866911,-0.707337125071595,-0.718186883714489,-1.25106135612186
2010-10-01,-0.916754779322232,-0.179003706907505,0.180643018928574,-0.0619213550897206,-0.600017686139649,-1.25106135612186
2010-11-01,-0.926979270641593,-0.179003706907505,0.242755473206236,-0.548638183803177,-0.65187473812344,-1.25106135612186
2010-12-01,-0.802791052390246,0.00639759422402578,0.596492100290247,0.9377617484309,-0.696957455809441,-1.25377993453494
2011-01-01,-0.754842367314374,0.0681980279345359,-0.410496201093294,-1.47778842453777,-0.620197569294335,-1.25649851294802
2011-02-01,-0.587266386416106,0.129998461645046,-0.0342142185545763,-1.14335845865769,-0.597250704525058,-1.25921709136111
2011-03-01,-0.385071518291345,0.315399762776577,0.841785567637236,-0.240658041467792,-0.62034068903302,-1.26465424818727
2011-04-01,-0.215279981973401,0.377200196487087,0.322396941349919,0.0747360665581446,-0.473690663459722,-1.27552856183959
2011-05-01,-0.0726157297262343,0.315399762776577,-0.939692057003403,-0.622978218159973,-0.441584135414559,-1.27824714025267
2011-06-01,-0.0760739008452685,0.315399762776577,0.535845094117151,-0.147081771805746,-0.398361974331473,-1.27824714025267
2011-07-01,-0.051456337110172,0.253599329066067,1.10753894505934,-0.659647291710636,-0.451888756599931,-1.28368429707884
2011-08-01,-0.00126425417981012,0.253599329066067,1.91133723040752,-0.576290272054482,-0.502457730935551,-1.27552856183959
2011-09-01,0.0329558210370449,0.500801063908108,0.175513950562634,0.00260018416338593,-0.454894271112331,-1.28096571866576
2011-10-01,-0.0879192931497082,0.500801063908108,0.109005151971314,-0.989067821313344,-0.476791591131246,-1.28368429707884
2011-11-01,-0.134000730641374,0.500801063908108,0.578906723035598,-0.558657056358003,-0.557701950068238,-1.28096571866576
2011-12-01,-0.286155793655915,0.377200196487087,0.443296409975656,1.36697024867967,-0.635463674754145,-1.28368429707884
2012-01-01,-0.299260037757139,0.253599329066067,0.252957246549489,-1.35656006662439,-0.753298926272052,-1.28096571866576
2012-02-01,-0.318322777862627,0.315399762776577,-0.277478603910635,-0.579095556369858,-0.760168673728966,-1.27552856183959
2012-03-01,-0.395711086439939,0.315399762776577,0.828540171307596,0.649819351205205,-0.764414559309976,-1.26737282660035
2012-04-01,-0.518524059996933,0.253599329066067,0.207359265142386,-0.681087678977996,-0.769948522539157,-1.26465424818727
2012-05-01,-0.729337433806219,0.129998461645046,-1.14214934898647,-0.119028928652203,-0.773812755483671,-1.25921709136111
2012-06-01,-0.743518799103062,0.129998461645046,0.343251395145487,0.413774713813477,-0.776198084461767,-1.25921709136111
2012-07-01,-0.833532418369475,0.129998461645046,0.138539567616941,-0.274922585605318,-0.846708409054263,-1.25921709136111
2012-08-01,-0.733520258019633,0.253599329066067,0.295455241581556,-0.898296835966639,-0.882058984509635,-1.26737282660035
2012-09-01,-0.628233311349101,0.253599329066067,0.567014048033269,0.0589062479215375,-0.887211295102321,-1.26465424818727
2012-10-01,-0.567977844068317,0.191798895355557,0.454174543982543,0.499937017784971,-0.891314060944645,-1.25921709136111
2012-11-01,-0.708245012169362,0.00639759422402578,0.855143690744148,-0.194971982617806,-0.897134263651198,-1.25921709136111
2012-12-01,-0.716385901372101,0.00639759422402578,1.51887895533009,1.03133801809298,-0.899567299208855,-1.25921709136111
2013-01-01,-0.767869137579735,-0.117203273196995,-0.38005997122948,-1.62266132168056,-0.901666388709579,-1.26465424818727
2013-02-01,-0.632938793570844,-0.179003706907505,-0.939297513282927,-0.440233982759956,-0.902286574243884,-1.26193566977419
2013-03-01,-0.810479602460315,-0.302604574328526,0.990021279751784,0.521177027601194,-0.902620520300817,-1.26465424818727
2013-04-01,-0.955185430234788,-0.611606742881077,0.405758393143604,0.184342532307971,-0.89594159916215,-1.26193566977419
2013-05-01,-0.84990672811028,-0.488005875460057,-1.46511156587484,-0.514373639665687,-0.897038850492074,-1.27280998342651
2013-06-01,-0.71166787723608,-0.364405008039036,0.240951844769863,-0.249274271864948,-0.893460857024931,-1.27824714025267
2013-07-01,-0.639012156101157,-0.364405008039036,0.0743416679597269,-0.944584027169928,-0.89016910303516,-1.27824714025267
2013-08-01,-0.794814818124458,-0.549806309170567,0.185490270351335,-0.134457992386608,-0.895464533366531,-1.28096571866576
2013-09-01,-0.912268010913364,-0.673407176591588,0.35288953460236,-0.82616095357188,-0.896275545219083,-1.28096571866576
2013-10-01,-0.990224126768543,-0.920608911433629,1.08465540927284,-0.346457335646774,-0.890073689876036,-1.27824714025267
2013-11-01,-0.893899540613435,-0.797008044012608,-0.0470650711637405,-0.0464922913552789,-0.885398445078969,-1.28096571866576
2013-12-01,-0.800673326352757,-0.858808477723119,0.973224989938043,-0.478706453370455,-0.854150635465921,-1.27824714025267
2014-01-01,-0.773475917768643,-0.858808477723119,-0.171459069884989,-1.25156228224981,-0.841031326086397,-1.28368429707884
2014-02-01,-0.932901084781607,-0.920608911433629,-0.12005565944829,-0.515976659274458,-0.859827718433787,-1.28368429707884
2014-03-01,-0.79698629365972,-1.04420977885465,1.03032110262705,0.0192315126043966,-0.843035002427997,-1.28096571866576
2014-04-01,-0.641768015556703,-0.920608911433629,0.392287543259432,-0.213807463020854,-0.813456923099615,-1.27824714025267
2014-05-01,-0.580388137125849,-1.04420977885465,-1.24478707969392,0.512761174655174,-0.816271611293767,-1.27824714025267
2014-06-01,-0.599680626920818,-1.04420977885465,0.367994922757002,-0.265905600305996,-0.898422341299369,-1.27552856183959
2014-07-01,-0.62786466814281,-1.10601021256516,0.221281022135641,-0.42240038961234,-0.913926979656989,-1.27824714025267
2014-08-01,-0.730972707719026,-1.10601021256516,-0.100892107311798,0.122626277370204,-0.926044450865713,-1.27824714025267
2014-09-01,-0.745658714503562,-1.16781064627567,0.0250237029026017,-0.27832900227396,-0.931435294356208,-1.27824714025267
2014-10-01,-0.743396762824315,-1.10601021256516,0.53156147658075,-0.559057811260169,-0.93673072468758,-1.27824714025267
2014-11-01,-0.863859086544329,-1.16781064627567,0.177824849496758,1.08203351322038,-0.940117891836475,-1.27824714025267
2014-12-01,-1.06318079445738,-1.47681281482822,1.19839672754171,1.81822026854907,-0.948943609055428,-1.27009140501343
2015-01-01,-1.36112378214451,-1.72401454967026,-0.160186392157625,0.122826654821305,-0.958723457865618,-1.27280998342651
2015-02-01,-1.33850316913765,-1.53861324853873,0.252224522497184,-0.775465458444445,-0.95175829724958,-1.27280998342651
2015-03-01,-1.35558969728021,-1.41501238111771,0.982919492783569,0.537407601140039,-0.958628044706494,-1.27280998342651
2015-04-01,-1.39993024583603,-1.22961107998618,0.45237091554619,0.63078349335102,-0.970125330380914,-1.27009140501343
2015-05-01,-1.34371742339593,-0.982409345144139,-1.8168754743566,0.666049924744014,-0.98505748978379,-1.27009140501343
2015-06-01,-1.28605361906285,-1.04420977885465,0.192817510874103,-0.0735432472533179,-0.991116225388152,-1.26737282660035
2015-07-01,-1.26992132569803,-1.04420977885465,0.291058897267899,0.337430904945709,-0.990734572751657,-1.26737282660035
2015-08-01,-1.26093574165855,-1.10601021256516,0.106637889648562,-0.652634080922287,-0.992452009615886,-1.26465424818727
